Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Date
34.0,30.6,31.5,59.2,71.4,75.4,76.0,62.33,38.8,36.4,135.4,120.0,95.4,93.83857142857144,100.0,83.4,49.8,220.0,17.0,27.8,22.8,25.4,2018-07-18
34.0,30.6,31.5,59.2,71.4,75.4,76.0,62.33,38.8,36.4,134.25,120.0,95.4,93.9551724137931,100.0,83.2,49.8,220.0,17.0,27.8,23.2,25.4,2018-07-19
34.0,31.0,31.5,60.8,71.2,75.2,76.0,62.33,38.6,36.4,136.4,120.0,95.4,93.17538461538462,100.0,83.2,49.8,220.0,17.0,27.2,23.2,24.8,2018-07-20
34.0,31.0,31.5,60.8,71.2,75.2,76.0,62.33,39.0,36.4,136.4,120.0,95.4,93.20454545454544,100.0,83.2,49.8,220.0,17.0,26.8,22.6,23.8,2018-07-21
33.5,30.75,32.33,60.0,72.0,76.0,75.75,66.5,39.5,36.25,135.5,128.0,96.75,88.2176923076923,100.25,82.5,49.25,220.0,17.0,27.75,24.25,25.5,2018-07-22
34.0,31.0,31.5,62.0,71.2,75.8,76.0,62.33,39.0,36.4,136.4,120.0,95.4,93.37037037037037,100.0,83.2,50.2,220.0,17.0,28.2,23.0,23.4,2018-07-23
34.0,31.0,31.5,62.0,71.2,75.8,76.0,62.33,39.0,36.4,136.4,120.0,95.4,93.1,100.0,83.2,50.2,220.0,17.0,29.0,24.2,22.8,2018-07-24
34.0,31.0,31.5,62.0,72.2,76.2,76.0,62.33,39.0,36.4,136.6,120.0,95.4,94.28241379310344,100.2,83.2,50.2,220.0,17.0,29.0,24.2,20.4,2018-07-25
34.0,31.0,31.5,62.0,72.2,76.2,76.0,62.33,38.6,36.4,136.6,123.67,95.4,95.31307692307692,100.2,83.2,50.6,220.0,17.0,29.0,24.2,19.8,2018-07-26
34.0,31.0,31.5,63.2,72.2,76.2,76.0,62.33,38.6,36.4,136.6,123.67,95.4,93.17071428571428,100.0,83.4,50.6,220.0,17.0,29.2,24.0,20.2,2018-07-27
34.0,31.0,31.5,63.2,72.2,76.2,76.0,62.33,38.6,36.4,136.6,123.67,95.4,93.79190476190476,100.0,83.4,50.6,220.0,17.0,29.8,23.8,20.0,2018-07-28
34.0,31.0,31.5,63.2,72.2,76.2,76.0,62.33,38.6,36.4,136.6,123.67,95.4,89.9,100.0,83.4,50.6,220.0,17.0,29.0,24.2,20.0,2018-07-29
34.4,31.0,31.5,64.0,71.8,76.2,76.0,62.33,38.6,36.4,136.6,123.67,95.4,94.57370370370371,100.4,83.4,50.6,220.0,17.0,28.2,23.8,17.4,2018-07-30
34.4,31.0,31.5,64.0,71.8,76.2,76.0,62.33,38.6,36.4,136.6,123.67,95.4,94.35206896551723,100.4,83.4,50.6,220.0,17.0,26.4,22.4,16.8,2018-07-31
34.4,30.6,31.75,65.0,71.4,76.0,75.6,61.33,38.8,36.4,136.6,124.0,95.4,93.39071428571428,100.4,83.4,50.8,220.0,17.0,26.4,23.4,16.4,2018-08-01
34.4,31.0,31.25,64.8,71.6,75.8,76.0,61.67,38.8,36.4,136.6,123.33,95.2,93.73846153846154,100.4,83.4,50.8,220.0,17.0,27.2,23.2,16.4,2018-08-02
34.4,31.0,31.25,65.0,71.6,75.8,76.0,61.67,39.0,36.4,136.6,123.33,95.2,93.58214285714288,100.4,83.4,50.8,220.0,17.2,26.2,21.6,12.4,2018-08-03
35.0,31.5,30.67,65.25,70.75,74.75,76.25,61.67,39.0,36.25,134.0,123.33,100.0,93.15,100.0,84.5,52.0,220.0,17.25,26.5,22.0,12.5,2018-08-04
35.0,31.5,30.67,65.25,70.75,74.75,76.25,61.67,39.0,36.25,134.0,123.33,100.0,90.31533333333331,100.0,84.5,52.0,220.0,17.25,27.5,22.0,13.25,2018-08-05
34.4,31.4,31.0,64.4,72.0,75.2,75.2,61.67,39.0,36.4,135.25,123.33,90.67,93.60481481481482,100.8,82.0,51.2,220.0,17.4,26.8,19.8,13.2,2018-08-06
34.4,31.4,31.0,64.4,72.0,75.2,75.2,61.67,39.0,36.4,136.67,123.33,89.0,93.64384615384614,100.75,81.33,51.2,220.0,17.4,26.8,20.0,12.8,2018-08-07
34.2,32.0,33.0,65.8,71.6,75.0,75.6,58.0,39.4,36.4,140.5,123.33,89.8,93.37107142857144,101.25,80.6,51.0,220.0,17.0,27.8,21.4,12.8,2018-08-09
34.2,32.0,33.0,66.0,71.8,75.0,76.2,58.0,39.0,36.4,140.5,123.33,89.8,93.30428571428573,99.6,80.2,51.2,220.0,17.2,27.8,21.4,13.8,2018-08-10
34.2,32.0,32.4,66.0,71.8,75.0,76.2,58.0,39.0,36.4,140.4,123.33,89.8,93.6285,99.6,80.2,52.4,220.0,17.2,27.6,20.8,14.0,2018-08-11
35.0,32.5,32.25,64.5,71.0,75.0,76.5,58.0,39.25,36.25,138.75,123.33,92.5,88.6,98.75,81.25,53.5,220.0,17.25,27.25,21.5,13.0,2018-08-12
34.0,32.0,32.4,64.4,71.8,75.2,75.6,62.33,39.2,36.4,140.2,123.33,89.8,93.08,99.2,80.25,52.8,220.0,17.2,26.8,21.2,13.6,2018-08-13
34.0,32.0,32.4,64.4,71.8,75.2,75.6,62.33,39.2,36.4,140.2,123.33,89.8,92.9896,99.2,80.5,52.8,220.0,17.2,26.6,21.2,12.8,2018-08-14
33.5,32.0,33.25,64.25,72.5,76.5,75.25,65.0,39.25,36.25,140.25,129.0,89.75,88.62846153846155,99.25,79.33,52.75,220.0,17.25,27.0,22.5,13.5,2018-08-15
34.0,32.4,32.4,65.0,71.6,74.4,75.8,62.33,39.0,36.4,140.4,123.33,89.8,93.0688,100.2,78.2,52.2,220.0,17.2,27.8,19.6,13.0,2018-08-16
34.0,32.4,32.4,65.0,71.6,74.4,75.8,62.33,39.0,36.4,140.4,123.33,89.8,88.09400000000001,100.2,78.2,52.2,220.0,17.2,28.4,19.6,13.2,2018-08-17
34.0,32.4,32.4,65.0,71.6,74.4,75.8,62.33,39.0,36.4,140.4,123.33,89.8,93.46111111111112,100.2,78.2,52.2,220.0,17.2,28.4,19.6,13.2,2018-08-18
34.0,32.4,32.4,65.0,71.6,74.4,75.8,62.33,39.0,36.4,140.4,123.33,89.8,88.71545454545455,100.2,78.2,52.2,220.0,17.2,27.4,19.6,12.8,2018-08-19
34.0,32.4,32.4,65.4,72.0,74.4,76.2,62.33,39.0,36.4,140.4,123.33,89.8,92.70074074074074,100.4,78.4,52.6,220.0,17.2,27.6,22.8,15.6,2018-08-20
34.0,32.4,32.4,65.4,72.6,75.4,77.4,63.67,39.0,36.4,144.25,123.33,90.0,93.39,99.6,78.4,52.6,220.0,17.2,27.6,22.8,15.6,2018-08-21
33.5,32.5,33.25,65.5,73.5,76.75,77.5,67.0,39.25,36.25,145.67,129.0,90.0,89.955,100.75,78.0,52.5,220.0,17.25,27.5,23.25,15.25,2018-08-22
35.0,33.5,32.25,66.0,71.5,75.0,76.5,62.0,38.75,36.25,139.25,123.0,92.75,91.4148,99.0,79.0,53.5,220.0,17.25,28.0,22.75,15.5,2018-08-23
35.0,33.5,32.25,66.0,71.5,76.0,76.5,62.0,38.5,36.25,140.5,123.0,92.75,93.63615384615385,99.0,79.0,53.5,220.0,17.25,28.25,23.0,15.5,2018-08-24
35.0,33.5,32.25,66.0,71.5,76.0,76.5,62.0,38.5,36.25,140.5,123.0,92.75,93.06727272727272,99.0,79.0,53.5,220.0,17.25,28.25,21.25,15.25,2018-08-25
34.67,33.33,32.0,67.67,71.0,76.0,76.67,63.5,38.33,36.0,145.33,121.5,88.67,88.60384615384615,97.33,78.67,53.0,220.0,17.33,30.0,22.67,14.33,2018-08-26
35.0,33.5,32.0,65.5,70.75,76.75,75.5,63.5,38.5,36.25,145.33,121.5,88.33,92.2932,96.67,78.67,53.0,220.0,17.5,28.75,21.75,12.75,2018-08-27
35.0,33.5,32.25,65.5,71.0,76.75,75.75,62.0,38.25,36.25,140.5,123.0,92.25,93.25653846153848,98.5,78.75,53.5,220.0,17.25,28.0,20.0,12.5,2018-08-28
35.0,33.5,32.25,65.5,70.75,76.25,75.25,62.0,38.25,36.25,140.5,123.0,92.25,93.3625925925926,98.5,78.25,53.0,220.0,17.25,27.75,19.75,11.75,2018-08-29
35.0,33.5,32.25,65.5,70.75,76.25,75.25,62.0,38.0,36.25,140.5,123.0,92.25,93.265,98.5,78.25,53.0,220.0,17.25,28.0,19.0,11.0,2018-08-30
35.0,33.5,32.25,65.0,70.75,76.25,74.75,62.0,38.0,36.25,140.5,123.0,92.75,93.40346153846154,98.5,78.25,53.0,220.0,17.25,26.0,18.25,10.0,2018-08-31
35.0,33.5,32.25,65.0,70.75,76.25,74.75,62.0,38.0,36.25,140.5,123.0,92.75,93.6695,98.5,78.25,53.0,220.0,17.25,26.5,18.25,10.25,2018-09-01
35.0,33.5,32.25,65.0,70.75,76.25,74.75,62.0,38.0,36.25,140.5,123.0,92.75,88.69642857142857,98.5,78.25,53.0,220.0,17.25,26.5,18.25,10.25,2018-09-02
35.0,33.5,32.25,65.0,70.75,75.75,74.75,62.0,38.0,36.25,140.25,121.0,92.75,89.83333333333333,98.5,77.5,53.0,220.0,17.25,26.25,18.75,11.25,2018-09-03
35.0,33.5,32.25,65.0,70.75,75.75,74.75,62.0,38.0,36.25,140.5,121.67,92.75,93.1719230769231,98.5,78.25,53.0,220.0,17.25,26.5,18.75,11.25,2018-09-04
34.0,32.5,32.25,64.75,69.75,75.25,74.75,62.0,37.75,36.25,142.5,123.67,94.25,93.095,98.5,78.75,52.5,220.0,17.25,27.25,19.0,11.75,2018-09-05
34.0,32.5,32.25,64.75,69.75,75.25,74.75,62.0,37.75,36.25,142.5,123.67,94.25,93.14222222222224,98.75,78.75,52.5,220.0,17.25,27.25,19.0,11.0,2018-09-06
34.0,32.5,32.25,64.75,69.75,75.25,74.75,62.0,37.75,36.25,142.25,121.67,94.25,93.5868,98.75,78.75,52.5,220.0,17.25,27.5,19.0,10.75,2018-09-07
34.0,32.5,32.25,64.75,69.75,75.25,74.75,62.0,37.75,36.25,142.25,121.67,94.25,94.28833333333334,99.0,78.75,52.5,220.0,17.25,27.5,19.0,11.0,2018-09-08
32.67,32.0,30.67,64.0,69.67,75.33,74.33,62.0,38.0,36.33,137.67,121.67,92.67,87.96384615384615,98.0,78.33,53.33,220.0,17.33,26.0,18.67,12.0,2018-09-09
34.0,32.5,32.25,64.75,69.75,75.25,74.75,62.0,37.75,36.25,142.25,121.67,94.25,92.91913043478262,99.0,78.75,52.5,220.0,17.25,27.25,18.5,10.0,2018-09-10
34.25,33.0,32.0,65.25,69.25,74.75,74.75,62.0,37.75,36.25,142.75,123.67,94.25,92.26703703703704,99.0,78.75,52.5,220.0,17.25,27.0,17.25,10.75,2018-09-11
34.25,32.75,32.0,66.0,69.5,75.25,74.75,61.67,37.75,36.25,143.5,123.67,92.25,92.5507142857143,99.5,79.25,52.5,220.0,17.25,28.25,19.75,11.75,2018-09-12
34.67,32.33,32.0,67.33,70.33,76.0,75.67,63.5,37.67,36.0,149.0,122.5,88.33,92.49666666666668,98.0,78.67,52.33,220.0,17.33,29.0,19.67,11.33,2018-09-13
34.25,32.75,32.25,66.25,69.5,76.75,74.75,60.25,37.75,36.25,144.75,123.67,92.25,92.70846153846152,99.5,79.25,52.5,220.0,17.5,27.5,18.5,11.0,2018-09-14
34.25,32.75,32.25,66.25,69.5,76.75,74.75,60.25,37.75,36.25,144.75,123.67,92.25,93.6095,99.75,79.25,52.5,220.0,17.5,27.5,18.75,11.0,2018-09-15
33.67,33.0,33.33,67.0,69.67,76.0,74.0,61.33,37.67,36.0,145.33,128.5,93.0,87.94583333333333,101.33,79.67,52.33,220.0,17.67,25.33,18.33,11.0,2018-09-16
34.25,32.75,31.75,66.25,69.5,76.75,74.75,61.5,37.5,36.25,144.75,123.67,92.25,92.32439999999998,99.75,79.25,52.5,220.0,17.5,26.5,18.75,12.0,2018-09-17
34.25,33.0,31.5,66.25,69.5,76.75,74.75,61.25,37.25,36.25,145.0,124.0,92.25,93.32185185185186,99.75,79.0,52.0,220.0,17.5,26.25,18.25,12.75,2018-09-18
34.25,33.0,31.5,67.5,69.5,76.5,75.0,61.75,37.25,36.25,145.25,124.0,92.75,93.80185185185184,99.75,79.25,52.0,220.0,17.5,27.25,18.5,13.25,2018-09-19
34.25,33.0,31.5,67.5,69.5,76.5,75.0,61.75,37.25,36.25,145.25,124.0,92.75,93.146,99.75,79.25,52.25,220.0,17.5,27.25,18.25,13.25,2018-09-20
34.25,33.0,31.5,67.5,69.5,76.5,75.0,61.75,37.25,36.25,145.25,124.0,92.75,89.74235294117646,99.75,79.25,52.25,220.0,17.5,26.0,17.75,12.75,2018-09-21
34.25,33.0,32.0,67.5,69.5,76.5,75.0,61.75,37.25,36.25,145.25,124.0,92.75,93.203,99.75,79.25,52.25,220.0,17.5,26.25,17.0,13.0,2018-09-22
34.25,33.0,32.0,67.5,69.5,76.5,75.0,61.75,37.25,36.25,145.25,124.0,92.75,88.68133333333334,99.75,79.25,52.25,220.0,17.5,26.5,17.25,12.75,2018-09-23
34.25,33.0,32.0,67.5,69.5,77.0,76.0,61.75,37.25,36.25,145.25,124.0,92.75,94.20148148148148,99.75,79.25,52.25,220.0,17.5,27.0,17.75,11.75,2018-09-24
34.25,33.0,32.0,67.5,69.5,77.0,76.0,61.75,37.25,36.25,145.25,124.0,93.75,93.92,99.75,79.25,51.75,220.0,17.5,27.5,17.75,11.0,2018-09-25
33.5,32.75,31.75,68.25,69.75,77.75,76.5,61.75,37.25,36.25,145.25,124.0,93.75,92.90423076923078,100.0,77.75,52.0,220.0,17.5,28.0,18.0,11.25,2018-09-26
33.5,32.75,31.75,68.25,69.75,77.75,76.5,61.5,37.25,36.25,145.25,124.0,93.75,93.1573076923077,100.0,78.75,52.25,220.0,17.5,29.0,17.75,12.5,2018-09-27
33.5,32.75,31.75,68.25,69.75,77.75,76.5,61.5,37.25,36.25,145.25,124.0,93.75,92.9204347826087,100.0,78.75,52.25,220.0,17.5,28.75,17.5,11.5,2018-09-28
32.67,33.0,32.67,69.67,70.0,77.33,76.33,63.0,37.0,36.0,145.33,130.0,95.0,93.0505,101.67,79.33,51.67,220.0,17.67,28.0,18.67,11.33,2018-09-29
33.5,32.75,31.75,68.25,69.75,77.75,76.5,61.5,37.25,36.25,145.25,124.0,93.75,88.63142857142859,100.0,78.75,52.25,220.0,17.5,28.25,17.75,11.5,2018-09-30
33.5,32.75,31.75,68.25,69.75,77.75,76.5,61.5,37.25,36.25,145.25,124.0,93.75,94.11481481481484,100.0,78.75,52.25,220.0,17.5,28.0,17.5,11.25,2018-10-01
33.5,32.75,31.75,68.25,69.75,77.75,76.5,61.5,37.25,36.25,145.25,124.0,93.75,87.61538461538461,100.0,78.75,52.25,220.0,17.5,28.0,17.25,11.25,2018-10-02
33.5,32.75,31.75,67.0,69.5,78.25,76.75,61.5,37.25,36.25,145.0,123.0,93.5,92.96222222222222,99.5,78.25,52.25,220.0,17.5,28.0,17.25,10.75,2018-10-03
32.0,33.0,31.33,65.33,69.33,78.33,76.67,61.33,37.67,36.33,141.33,124.0,92.33,93.40538461538462,98.33,77.67,53.0,220.0,17.67,27.0,17.0,12.33,2018-10-04
33.5,33.0,32.25,67.0,69.5,78.25,76.75,61.5,37.5,36.25,146.0,124.0,93.75,93.09592592592593,99.75,78.5,52.25,220.0,17.5,27.75,18.25,12.25,2018-10-05
33.5,33.0,32.25,67.0,69.5,78.25,76.75,61.5,37.5,36.25,146.0,124.0,93.75,93.415,99.75,78.5,52.25,220.0,17.5,27.75,18.5,12.75,2018-10-06
32.0,33.0,31.33,65.33,69.33,78.33,76.67,61.33,37.67,36.33,141.33,124.0,92.67,88.72230769230768,98.33,77.67,53.0,220.0,17.67,27.67,17.67,13.33,2018-10-07
33.5,33.0,32.25,67.0,69.5,77.5,76.5,61.5,37.5,36.25,146.0,124.0,93.75,92.94296296296297,99.75,78.5,52.75,220.0,17.5,29.5,18.25,13.75,2018-10-08
33.5,33.0,32.25,67.0,69.5,77.5,76.5,61.5,37.5,36.25,146.0,124.0,93.75,93.73633333333332,99.75,78.5,52.75,220.0,17.5,29.75,18.5,12.75,2018-10-09
34.0,32.75,32.75,66.25,69.5,76.75,76.0,62.75,37.25,36.25,145.75,124.0,93.75,92.46814814814816,99.75,78.75,52.5,220.0,17.75,29.0,18.5,13.0,2018-10-10
34.0,32.75,32.75,66.25,69.5,76.75,76.0,62.75,37.25,36.25,148.25,124.0,93.75,92.95407407407409,99.75,78.75,52.5,220.0,17.75,29.0,18.5,13.75,2018-10-11
34.0,32.75,32.75,65.75,69.75,77.0,76.0,62.75,37.25,36.25,148.25,124.0,93.75,92.90481481481484,99.75,78.75,52.5,220.0,17.75,27.75,18.25,13.5,2018-10-12
34.0,32.75,32.75,65.75,69.75,77.0,76.0,62.75,37.25,36.25,148.25,124.0,93.75,92.23611111111111,99.75,78.75,52.5,220.0,17.75,27.75,19.25,13.25,2018-10-13
34.0,32.75,32.75,65.75,69.75,77.0,76.0,62.75,37.25,36.25,148.25,124.0,93.75,87.52000000000001,99.75,78.75,52.5,220.0,17.75,27.75,19.25,13.25,2018-10-14
33.75,32.75,32.75,65.75,69.75,77.0,76.0,62.75,37.25,36.25,147.0,126.67,93.75,91.97653846153848,100.5,79.5,52.5,220.0,17.75,29.25,20.0,14.0,2018-10-15
33.75,32.75,32.75,65.75,69.75,77.0,76.0,62.75,37.25,36.25,147.0,126.67,93.75,91.81076923076924,100.5,79.5,52.5,220.0,17.75,29.0,20.0,14.0,2018-10-16
33.75,32.75,32.75,65.75,69.5,77.25,76.0,62.75,37.25,36.25,147.0,126.67,93.75,90.54833333333336,100.5,79.5,52.5,220.0,17.75,28.0,20.25,12.25,2018-10-17
32.33,32.67,32.0,64.33,69.33,77.33,76.0,63.0,37.33,36.33,142.67,126.67,92.67,90.19315789473684,99.33,79.0,52.67,220.0,18.0,27.67,20.33,12.0,2018-10-18
32.33,32.67,32.0,64.33,69.33,77.33,76.0,63.0,37.33,36.33,142.67,126.67,92.67,92.60222222222222,99.33,79.0,52.67,220.0,18.0,28.0,22.33,11.67,2018-10-19
33.75,32.75,32.75,65.75,69.5,77.25,76.0,62.75,37.25,36.25,147.0,126.67,93.75,93.1045,100.5,79.5,52.5,220.0,17.75,28.25,22.0,12.5,2018-10-20
33.75,32.75,32.75,65.75,69.5,77.25,76.0,62.75,37.25,36.25,147.0,126.67,93.75,88.13499999999999,100.5,79.5,52.5,220.0,17.75,28.25,21.5,12.25,2018-10-21
33.75,32.75,32.75,65.75,69.5,77.25,76.0,62.75,37.25,36.25,147.0,126.67,93.75,93.71111111111112,100.5,79.5,52.5,220.0,17.75,29.0,22.75,14.5,2018-10-22
33.75,32.75,32.75,65.75,69.5,77.75,76.0,62.75,37.5,36.25,147.0,126.67,93.75,93.83928571428572,100.5,79.5,52.5,220.0,17.75,29.25,23.25,14.25,2018-10-23
33.75,33.0,32.75,65.75,68.5,78.0,76.25,62.75,37.5,36.25,147.0,126.67,94.25,93.54,100.5,79.5,52.5,220.0,17.75,28.75,23.25,14.75,2018-10-24
33.75,33.0,32.75,65.75,68.5,78.5,76.25,62.75,37.5,36.25,147.0,126.67,94.25,93.12482758620688,100.5,79.5,52.5,220.0,17.75,30.75,24.0,14.75,2018-10-25
33.75,33.0,32.75,65.75,68.5,78.5,76.25,62.75,37.5,36.25,147.0,126.67,94.25,92.97035714285714,100.5,79.5,52.5,220.0,17.75,30.25,23.5,14.25,2018-10-26
33.33,33.0,33.0,67.0,68.67,78.0,76.0,64.67,37.33,36.0,149.33,130.0,95.67,93.3804761904762,101.33,79.33,52.67,220.0,17.67,29.67,25.0,14.0,2018-10-27
33.75,33.0,32.75,65.75,68.67,78.0,76.0,64.67,37.33,36.0,149.33,130.0,95.67,88.82266666666668,101.33,79.33,52.67,220.0,17.67,29.67,25.0,14.0,2018-10-28
33.5,33.0,32.5,65.25,68.75,78.75,76.0,62.75,37.5,36.25,143.0,128.67,94.75,94.00964285714284,100.25,79.25,53.0,220.0,17.75,29.5,23.0,14.0,2018-10-29
33.5,33.0,32.5,65.25,68.75,78.75,76.0,62.75,37.5,36.25,143.0,128.67,94.75,92.5162962962963,100.25,79.25,53.0,220.0,17.75,30.0,22.75,14.0,2018-10-30
33.5,33.5,32.5,65.75,68.75,78.75,76.0,62.75,37.5,36.25,143.0,128.67,95.25,92.3288,100.25,79.75,53.0,220.0,17.75,30.75,23.0,13.75,2018-10-31
33.5,33.5,32.5,65.75,69.0,78.75,76.0,62.75,37.5,36.25,143.0,128.67,95.25,93.53730769230768,100.25,79.75,52.75,195.0,17.75,31.25,23.25,14.25,2018-11-01
33.75,33.5,32.75,65.0,70.0,79.75,76.0,61.75,37.5,36.25,143.0,128.67,95.25,94.36428571428571,100.25,79.75,52.75,195.0,17.75,30.0,22.5,14.0,2018-11-02
33.75,33.5,32.75,65.0,70.0,80.25,76.0,61.75,37.5,36.25,143.0,128.67,95.25,93.27555555555556,100.25,79.75,52.75,195.0,17.75,30.0,22.5,14.25,2018-11-03
33.75,33.5,32.75,65.0,70.0,80.25,76.0,61.75,37.5,36.25,143.0,128.67,95.25,88.8575,100.25,79.75,52.75,195.0,17.75,29.25,22.5,14.5,2018-11-04
33.33,33.67,33.0,66.0,70.33,80.33,75.67,63.33,37.33,36.0,147.33,133.0,96.33,94.23107142857144,101.0,79.0,53.0,186.67,17.67,27.67,23.0,16.0,2018-11-05
31.5,34.0,32.5,65.0,70.0,81.5,76.0,64.0,37.5,36.0,144.0,133.0,94.0,94.37791666666664,100.0,78.5,52.5,170.0,18.0,26.5,24.5,16.0,2018-11-06
33.75,33.5,32.75,65.5,70.5,80.25,76.5,61.5,37.25,36.25,144.75,128.67,95.5,88.47416666666668,100.25,79.75,52.75,195.0,17.75,29.0,23.25,15.5,2018-11-07
33.33,33.67,33.0,66.67,71.0,80.33,76.33,62.0,37.0,36.0,143.0,133.0,96.67,94.60666666666668,101.0,79.0,53.0,186.67,17.67,28.33,24.0,16.0,2018-11-08
33.33,33.67,33.0,66.67,71.0,80.33,76.33,62.0,37.0,36.0,143.0,133.0,96.67,93.2440909090909,101.0,79.0,53.0,186.67,17.67,28.0,24.0,16.67,2018-11-09
33.75,33.5,32.75,65.5,70.5,80.25,76.5,60.75,37.25,36.25,142.25,128.67,95.5,94.25466666666668,100.25,79.75,52.75,195.0,17.75,29.75,23.25,16.0,2018-11-10
33.75,33.5,32.75,65.5,70.5,80.25,76.5,60.75,37.25,36.25,142.25,128.67,95.5,87.712,100.25,79.75,52.75,195.0,17.75,29.75,23.0,15.75,2018-11-11
33.75,33.5,32.75,68.75,74.75,84.5,80.0,60.75,37.25,36.25,145.5,128.67,95.0,93.8724,102.0,79.5,53.0,195.0,17.75,31.75,23.75,15.25,2018-11-12
33.75,33.5,32.75,68.75,74.75,85.0,80.0,60.75,37.25,36.25,145.5,128.67,95.0,93.26185185185186,102.0,79.5,53.0,195.0,17.75,31.75,24.0,15.25,2018-11-13
33.75,33.5,32.75,69.5,76.0,86.25,81.0,61.0,37.25,36.25,145.75,128.33,95.0,93.01851851851852,102.0,79.0,53.25,195.0,17.75,31.25,23.75,15.25,2018-11-14
33.75,33.5,32.75,69.5,76.0,86.25,81.0,61.0,37.25,36.25,145.75,128.33,90.75,94.2025,102.0,79.0,53.25,195.0,17.75,29.75,24.25,15.75,2018-11-15
33.75,33.5,32.75,69.5,76.0,86.25,81.0,61.0,37.25,36.25,145.75,128.33,90.75,93.8275,102.0,79.0,53.25,195.0,17.75,29.0,24.5,15.25,2018-11-16
33.75,33.5,32.75,69.5,76.0,86.25,81.0,61.0,37.25,36.25,145.75,128.33,90.75,93.93428571428572,102.0,79.0,53.25,195.0,17.75,28.5,24.0,15.5,2018-11-17
33.75,33.5,32.75,69.5,76.0,86.25,81.0,61.0,37.25,36.25,145.75,128.33,90.75,88.69384615384615,102.0,79.0,53.25,195.0,17.75,29.5,24.0,15.5,2018-11-18
33.75,33.5,32.75,70.5,75.0,85.75,81.75,60.5,37.0,36.25,146.5,128.33,90.75,93.81884615384617,102.0,79.25,53.0,195.0,17.75,29.75,24.0,17.0,2018-11-19
33.75,33.5,32.75,70.25,75.0,85.25,80.75,60.5,37.0,36.25,146.5,128.33,90.75,93.915,102.0,79.25,53.0,195.0,17.75,29.5,23.5,17.0,2018-11-20
34.0,32.67,32.67,71.67,75.67,87.0,80.67,62.0,37.0,36.0,151.33,128.5,86.33,91.02894736842104,101.33,79.0,53.67,186.67,17.67,31.0,24.67,16.67,2018-11-21
33.75,33.5,32.75,70.25,75.25,85.75,81.25,60.5,37.0,36.25,145.0,128.33,90.25,94.90703703703704,101.75,79.25,53.0,195.0,17.75,29.25,22.75,16.25,2018-11-22
33.75,33.5,32.75,70.25,75.25,85.75,81.25,60.5,37.0,36.25,145.0,128.33,90.25,92.00380952380952,101.75,79.25,53.0,195.0,17.75,28.75,21.75,16.5,2018-11-23
33.75,33.5,32.75,70.25,75.25,85.75,81.25,60.5,37.0,36.25,145.0,128.33,90.25,93.171,101.75,79.25,53.0,195.0,17.75,28.5,21.75,16.75,2018-11-24
32.67,33.67,32.33,70.33,75.0,85.33,81.0,61.0,37.0,36.33,140.67,128.33,88.67,90.06499999999998,101.0,78.67,52.67,186.67,18.0,26.33,20.0,17.0,2018-11-25
33.75,33.5,32.75,70.25,75.25,85.75,81.25,60.5,37.0,36.25,145.0,128.33,90.25,95.04,101.75,79.25,52.75,195.0,17.75,27.75,20.0,16.25,2018-11-26
33.75,33.5,32.75,70.25,75.25,85.75,81.25,60.5,36.5,36.25,145.0,128.33,90.25,94.6506896551724,101.75,79.25,52.75,195.0,17.75,27.75,19.75,15.0,2018-11-27
33.75,33.5,32.75,70.5,75.5,86.0,80.25,61.25,36.5,36.25,145.5,128.67,88.75,94.5137037037037,101.75,77.25,52.75,195.0,17.75,26.25,18.0,13.25,2018-11-28
34.25,33.5,32.75,70.5,75.5,86.0,80.25,61.25,36.5,36.25,145.5,128.67,88.75,94.52448275862068,101.75,77.25,52.75,195.0,17.75,27.5,19.25,14.75,2018-11-29
34.25,33.25,32.75,70.5,75.75,87.0,80.25,61.25,36.25,36.25,145.5,128.67,91.5,93.42666666666666,100.75,77.25,52.75,195.0,17.75,27.5,19.0,14.0,2018-11-30
34.25,33.25,32.75,70.5,75.75,87.0,80.25,61.25,36.25,36.25,145.5,128.67,91.5,92.76619047619047,100.75,77.25,52.75,195.0,17.75,27.5,19.0,14.0,2018-12-01
33.0,33.5,35.25,70.67,76.0,87.67,80.33,62.0,36.33,36.33,140.0,128.67,92.33,89.671875,99.67,76.33,52.67,186.67,18.0,26.33,19.0,15.33,2018-12-02
33.8,33.4,35.0,71.4,75.6,84.6,80.2,61.0,36.25,36.25,150.4,128.67,91.8,93.3296153846154,100.75,77.25,52.75,195.0,17.75,26.0,20.0,15.0,2018-12-03
33.8,33.4,35.0,71.4,75.6,84.6,80.2,61.0,36.4,37.4,148.6,129.25,91.2,94.54892857142856,100.6,75.8,51.8,198.0,17.6,26.0,20.0,16.6,2018-12-04
33.8,33.4,35.0,72.2,75.8,84.4,80.8,60.6,36.2,37.4,150.0,129.75,91.2,92.30576923076924,100.6,76.6,51.6,202.0,17.6,25.6,20.2,17.2,2018-12-05
